Issued date,Sales order Number,Sales Order ID,SO Item ID,Account ID,SO Item Product Number,Product ID,Product,Billing Address,Billing City,Billing State,Billing Zip,Sales Rep Initials,Customer Name,Item,Product Description,Account ID,Sales person,Qty Fulfilled,Unit price,Total price,Total cost,Sales Order Line Item,So ct
01-22-2026,10301,25900,78661,3197,Shipping,11,Shipping,"ATTN: Manish
690 W State St",Pleasant Grove,Utah,84062,BG,Quik Mart | UT,Shipping,Shipping Tracking: 1Z90V7160310558734,3197,BrandonG,1,$0.00,$0.00,$0.00,7.00,1.00
01-22-2026,10303,25902,78660,3198,Shipping,11,Shipping,"ATTN: Khan
249 N Main Street",Brigham City,Utah,84414,BG,Tesoro Corporation,Shipping,Shipping Tracking: 1Z90V7160321303265,3198,BrandonG,1,$0.00,$0.00,$0.00,7.00,1.00
01-22-2026,10301,25900,78617,3197,Store Sample Kit,85,Store Sample Kit,"ATTN: Manish
690 W State St",Pleasant Grove,Utah,84062,BG,Quik Mart | UT,,Store Sample Kit,3197,BrandonG,1,$54.00,$54.00,$13.31,2.00,1.00
01-22-2026,10303,25902,78624,3198,Store Sample Kit,85,Store Sample Kit,"ATTN: Khan
249 N Main Street",Brigham City,Utah,84414,BG,Tesoro Corporation,,Store Sample Kit,3198,BrandonG,1,$54.00,$54.00,$13.31,1.00,1.00
01-22-2026,10288,25867,78473,3117,Paid Shipping,0,,251 Andrews Rd,Mineola,New York,11501,DW,D2D Distribution,,AE Paid Shipping,3117,DerekW,0,-$550.00,-$550.00,$0.00,6.00,1.00
01-22-2026,10301,25900,78623,3197,Sample Cost,0,,"ATTN: Manish
690 W State St",Pleasant Grove,Utah,84062,BG,Quik Mart | UT,,Samples,3197,BrandonG,1,-$54.00,-$54.00,$0.00,1.00,1.00
01-22-2026,10303,25902,78629,3198,Sample Cost,0,,"ATTN: Khan
249 N Main Street",Brigham City,Utah,84414,BG,Tesoro Corporation,,Samples,3198,BrandonG,1,-$54.00,-$54.00,$0.00,6.00,1.00
01-23-2026,10310,25928,78708,1473,KB-3000,207,KB-3000,498 Stillwater Ave,Old Town,Maine,4468,DW,Maine Smoke Shop,KB-3000,Focus+Flow 12PK,1473,DerekW,2,$60.00,$120.00,$10.49,1.00,1.00
01-23-2026,10311,25929,78714,1473,KB-3000,207,KB-3000,498 Stillwater Ave,Old Town,Maine,4468,DW,Maine Smoke Shop,KB-3000,Focus+Flow 12PK,1473,DerekW,6,$60.00,$360.00,$31.47,1.00,1.00
01-23-2026,10305,25918,78688,437,KB-4000,206,KB-4000,3536 W Vista Pradera Way,south jordan,Utah,84095,BG,Uno Wireless distribution llc,KB-4000,Focus MC12,437,BrandonG,30,$612.00,"$18,360.00","$7,014.66",1.00,1.00
01-23-2026,10306,25922,78696,1011,KB-4000,206,KB-4000,637 Spring St,Paso Robles,California,93446,ADM,WILD SIDE PASO ROBLES-PAS (CA),KB-4000,Focus MC12,1011,admin,2,$669.60,"$1,339.20",$418.21,2.00,2.00
01-23-2026,10307,25924,78701,570,KB-4000,206,KB-4000,5733 Logan CT,Denver,Colorado,80216,BG,Paykoc Imports,KB-4000,Focus MC12,570,BrandonG,56,$612.00,"$34,272.00","$13,094.04",1.00,1.00
01-23-2026,10305,25918,78689,437,Shipping,11,Shipping,3536 W Vista Pradera Way,south jordan,Utah,84095,BG,Uno Wireless distribution llc,Shipping,Shipping,437,BrandonG,1,$220.98,$220.98,$0.05,2.00,1.00
01-23-2026,10305,25918,79219,437,Shipping,11,Shipping,3536 W Vista Pradera Way,south jordan,Utah,84095,BG,Uno Wireless distribution llc,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122792640,437,BrandonG,1,$0.00,$0.00,$0.00,3.00,1.00
01-23-2026,10306,25922,78738,1011,Shipping,11,Shipping,637 Spring St,Paso Robles,California,93446,ADM,WILD SIDE PASO ROBLES-PAS (CA),Shipping,Shipping Tracking: 1Z90V7160334427376,1011,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-23-2026,10307,25924,78702,570,Shipping,11,Shipping,5733 Logan CT,Denver,Colorado,80216,BG,Paykoc Imports,Shipping,Shipping,570,BrandonG,1,$342.72,$342.72,$0.05,2.00,1.00
01-23-2026,10307,25924,79217,570,Shipping,11,Shipping,5733 Logan CT,Denver,Colorado,80216,BG,Paykoc Imports,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122776950,570,BrandonG,1,$0.00,$0.00,$0.00,3.00,1.00
01-23-2026,10310,25928,78735,1473,Shipping,11,Shipping,498 Stillwater Ave,Old Town,Maine,4468,DW,Maine Smoke Shop,Shipping,Shipping Tracking: Item already shipped to customer,1473,DerekW,1,$0.00,$0.00,$0.00,2.00,1.00
01-23-2026,10311,25929,78715,1473,Shipping,11,Shipping,498 Stillwater Ave,Old Town,Maine,4468,DW,Maine Smoke Shop,Shipping,Shipping,1473,DerekW,1,$15.00,$15.00,$0.05,2.00,1.00
01-23-2026,10311,25929,78743,1473,Shipping,11,Shipping,498 Stillwater Ave,Old Town,Maine,4468,DW,Maine Smoke Shop,Shipping,Shipping Tracking: 1Z90V7160333098582,1473,DerekW,1,$0.00,$0.00,$0.00,3.00,1.00
01-26-2026,10193,25551,78909,1136,CC Processing,74,CC Processing,116 Hillcrest Avenue,Glendive,Montana,59330,BG,Montana Moon Reflexology LLC,CC Processing,Credit Card Processing Fee,1136,BrandonG,1,$1.77,$1.77,$0.00,3.00,1.00
01-26-2026,10314,25996,78928,2026,CC Processing,74,CC Processing,"ATTN: Brian
75 S Madison St 
Ste 201",Denver,Colorado,80209,BG,Numia Healing,CC Processing,Credit Card Processing Fee,2026,BrandonG,1,$7.50,$7.50,$0.00,3.00,1.00
01-26-2026,10316,25998,78915,919,CC Processing,74,CC Processing,615 E North St,Rapid City,South Dakota,57701,BG,Smoke Solutions Super Store | SD,CC Processing,Credit Card Processing Fee,919,BrandonG,1,$43.20,$43.20,$0.00,2.00,1.00
01-26-2026,10314,25996,78910,2026,KB-3000,207,KB-3000,"ATTN: Brian
75 S Madison St 
Ste 201",Denver,Colorado,80209,BG,Numia Healing,KB-3000,Focus+Flow 12PK,2026,BrandonG,4,$60.00,$240.00,$20.98,1.00,1.00
01-26-2026,10321,26007,78985,1473,KB-3001,193,KB-3001,498 Stillwater Ave,Old Town,Maine,4468,DW,Maine Smoke Shop,KB-3001,Release + Relax 12pk,1473,DerekW,2,$54.00,$108.00,$33.00,1.00,1.00
01-26-2026,10321,26007,78986,1473,KB-3002,196,KB-3002,498 Stillwater Ave,Old Town,Maine,4468,DW,Maine Smoke Shop,KB-3002,Zoom 12PK,1473,DerekW,2,$42.00,$84.00,$32.46,2.00,1.00
01-26-2026,10193,25551,77429,1136,KB-3004,213,KB-3004,116 Hillcrest Avenue,Glendive,Montana,59330,BG,Montana Moon Reflexology LLC,KB-3004,RAW 12 pk,1136,BrandonG,1,$54.00,$54.00,$0.00,1.00,1.00
01-26-2026,10315,25997,78912,1916,KB-4000,206,KB-4000,509 W Lincolnway,Cheyenne,Wyoming,82001-4325,BG,iCloud Vape and Smoke 5 | Cheyenne,KB-4000,Focus MC12,1916,BrandonG,2,$684.00,"$1,368.00",$494.21,1.00,1.00
01-26-2026,10316,25998,78913,919,KB-4000,206,KB-4000,615 E North St,Rapid City,South Dakota,57701,BG,Smoke Solutions Super Store | SD,KB-4000,Focus MC12,919,BrandonG,2,$720.00,"$1,440.00",$494.21,1.00,1.00
01-26-2026,10319,26000,78924,848,KB-4000,206,KB-4000,1414 E. Harmony Rd. Unit 3E,Fort Collins,Colorado,80525,ADM,WILD SIDE FORT COLLINS-FC2 (CO),KB-4000,Focus MC12,848,admin,26,$669.60,"$17,409.60","$5,759.00",2.00,2.00
01-26-2026,10320,26001,78926,1779,KB-4000,206,KB-4000,3502 E Route 66,Flagstaff,Arizona,86004,ADM,WILD SIDE FLAGSTAFF- FS2,KB-4000,Focus MC12,1779,admin,1,$669.60,$669.60,$247.11,1.00,1.00
01-26-2026,10322,26008,78987,1129,KB-4000,206,KB-4000,"ATTN: Tiffany, 1801 N Montana Ave",Helena,Montana,59601,BG,The Karma Korner | Helena,KB-4000,Focus MC12,1129,BrandonG,8,$684.00,"$5,472.00","$1,772.00",1.00,1.00
01-26-2026,10322,26008,78988,1129,KB-4004,214,KB-4004,"ATTN: Tiffany, 1801 N Montana Ave",Helena,Montana,59601,BG,The Karma Korner | Helena,KB-4004,RAW MC (12 count),1129,BrandonG,2,$648.00,"$1,296.00",$301.62,2.00,1.00
01-26-2026,10193,25551,77430,1136,Shipping,11,Shipping,116 Hillcrest Avenue,Glendive,Montana,59330,BG,Montana Moon Reflexology LLC,Shipping,Shipping,1136,BrandonG,1,$5.00,$5.00,$0.05,2.00,1.00
01-26-2026,10193,25551,79049,1136,Shipping,11,Shipping,116 Hillcrest Avenue,Glendive,Montana,59330,BG,Montana Moon Reflexology LLC,Shipping,Shipping Tracking: 1Z90V7160326455566,1136,BrandonG,1,$0.00,$0.00,$0.00,4.00,1.00
01-26-2026,10314,25996,78911,2026,Shipping,11,Shipping,"ATTN: Brian
75 S Madison St 
Ste 201",Denver,Colorado,80209,BG,Numia Healing,Shipping,Shipping,2026,BrandonG,1,$10.00,$10.00,$0.05,2.00,1.00
01-26-2026,10314,25996,79050,2026,Shipping,11,Shipping,"ATTN: Brian
75 S Madison St 
Ste 201",Denver,Colorado,80209,BG,Numia Healing,Shipping,Shipping Tracking: 1Z90V7160336699570,2026,BrandonG,1,$0.00,$0.00,$0.00,4.00,1.00
01-26-2026,10315,25997,79048,1916,Shipping,11,Shipping,509 W Lincolnway,Cheyenne,Wyoming,82001-4325,BG,iCloud Vape and Smoke 5 | Cheyenne,Shipping,Shipping Tracking: 1Z90V7160330065149,1916,BrandonG,1,$0.00,$0.00,$0.00,2.00,1.00
01-26-2026,10316,25998,79047,919,Shipping,11,Shipping,615 E North St,Rapid City,South Dakota,57701,BG,Smoke Solutions Super Store | SD,Shipping,Shipping Tracking: 1Z90V7160310782009,919,BrandonG,1,$0.00,$0.00,$0.00,3.00,1.00
01-26-2026,10319,26000,79413,848,Shipping,11,Shipping,1414 E. Harmony Rd. Unit 3E,Fort Collins,Colorado,80525,ADM,WILD SIDE FORT COLLINS-FC2 (CO),Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122810550,848,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-26-2026,10320,26001,79042,1779,Shipping,11,Shipping,3502 E Route 66,Flagstaff,Arizona,86004,ADM,WILD SIDE FLAGSTAFF- FS2,Shipping,Shipping Tracking: 1Z90V7160310053985,1779,admin,1,$0.00,$0.00,$0.00,2.00,1.00
01-26-2026,10321,26007,78992,1473,Shipping,11,Shipping,498 Stillwater Ave,Old Town,Maine,4468,DW,Maine Smoke Shop,Shipping,Shipping,1473,DerekW,1,$15.00,$15.00,$0.05,3.00,1.00
01-26-2026,10321,26007,79043,1473,Shipping,11,Shipping,498 Stillwater Ave,Old Town,Maine,4468,DW,Maine Smoke Shop,Shipping,Shipping Tracking: 1Z90V7160319729391,1473,DerekW,1,$0.00,$0.00,$0.00,4.00,1.00
01-26-2026,10322,26008,79412,1129,Shipping,11,Shipping,"ATTN: Tiffany, 1801 N Montana Ave",Helena,Montana,59601,BG,The Karma Korner | Helena,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122808690,1129,BrandonG,1,$0.00,$0.00,$0.00,3.00,1.00
01-27-2026,10187,25539,77381,2483,Acrylic-007,199,Acrylic-007,2238 S Lamar BLVD,Austin,Texas,78704,JL,Lamar Grocery,Acrylic-007,4-Tier Acrylic Focus+Flow Topper-  Empty White,2483,Jared,1,$299.00,$299.00,$31.75,1.00,1.00
01-27-2026,10210,25611,77627,2566,Acrylic-007,199,Acrylic-007,11655 Research Blvd #2,Austin,Texas,78759,JL,Smokeland,Acrylic-007,4-Tier Acrylic Focus+Flow Topper-  Empty White,2566,Jared,1,$299.00,$299.00,$31.75,1.00,1.00
01-27-2026,10211,25612,77633,2565,Acrylic-007,199,Acrylic-007,1923 E 7th St. STE 180,Austin,Texas,78702,JL,Puff & Snack,Acrylic-007,4-Tier Acrylic Focus+Flow Topper-  Empty White,2565,Jared,1,$299.00,$299.00,$31.75,1.00,1.00
01-27-2026,10187,25539,79169,2483,CC Processing,74,CC Processing,2238 S Lamar BLVD,Austin,Texas,78704,JL,Lamar Grocery,CC Processing,Credit Card Processing Fee,2483,Jared,1,$8.97,$8.97,$0.00,7.00,1.00
01-27-2026,10210,25611,79168,2566,CC Processing,74,CC Processing,11655 Research Blvd #2,Austin,Texas,78759,JL,Smokeland,CC Processing,Credit Card Processing Fee,2566,Jared,1,$8.97,$8.97,$0.00,7.00,1.00
01-27-2026,10211,25612,79173,2565,CC Processing,74,CC Processing,1923 E 7th St. STE 180,Austin,Texas,78702,JL,Puff & Snack,CC Processing,Credit Card Processing Fee,2565,Jared,1,$8.97,$8.97,$0.00,7.00,1.00
01-27-2026,10333,26047,79167,1675,CC Processing,74,CC Processing,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,BG,Pluto's Smoke Shop | WY,CC Processing,Credit Card Processing Fee,1675,BrandonG,1,$13.77,$13.77,$0.00,4.00,1.00
01-27-2026,10187,25539,77382,2483,KB-3000,207,KB-3000,2238 S Lamar BLVD,Austin,Texas,78704,JL,Lamar Grocery,KB-3000,Focus+Flow 12PK,2483,Jared,2,$0.00,$0.00,$0.00,2.00,1.00
01-27-2026,10210,25611,77628,2566,KB-3000,207,KB-3000,11655 Research Blvd #2,Austin,Texas,78759,JL,Smokeland,KB-3000,Focus+Flow 12PK,2566,Jared,2,$0.00,$0.00,$0.00,2.00,1.00
01-27-2026,10211,25612,77634,2565,KB-3000,207,KB-3000,1923 E 7th St. STE 180,Austin,Texas,78702,JL,Puff & Snack,KB-3000,Focus+Flow 12PK,2565,Jared,2,$0.00,$0.00,$0.00,2.00,1.00
01-27-2026,10329,26031,79089,1024,KB-3000,207,KB-3000,1029 W. University Ave,Gainesville,Florida,32601,ADM,WILD SIDE GAINESVILLE-GV2 (FL),KB-3000,Focus+Flow 12PK,1024,admin,14,$0.00,$0.00,$0.00,2.00,2.00
01-27-2026,10340,26070,79238,1019,KB-3000,207,KB-3000,427 N. 4th Ave.,Tucson,Arizona,85705,ADM,WILD SIDE TUCSON-TUC (AZ),KB-3000,Focus+Flow 12PK,1019,admin,12,$55.80,$669.60,$62.94,2.00,2.00
01-27-2026,10187,25539,77385,2483,KB-3001,193,KB-3001,2238 S Lamar BLVD,Austin,Texas,78704,JL,Lamar Grocery,KB-3001,Release + Relax 12pk,2483,Jared,1,$0.00,$0.00,$0.00,5.00,1.00
01-27-2026,10210,25611,77631,2566,KB-3001,193,KB-3001,11655 Research Blvd #2,Austin,Texas,78759,JL,Smokeland,KB-3001,Release + Relax 12pk,2566,Jared,1,$0.00,$0.00,$0.00,5.00,1.00
01-27-2026,10211,25612,77637,2565,KB-3001,193,KB-3001,1923 E 7th St. STE 180,Austin,Texas,78702,JL,Puff & Snack,KB-3001,Release + Relax 12pk,2565,Jared,1,$0.00,$0.00,$0.00,5.00,1.00
01-27-2026,10323,26023,79024,1720,KB-3001,193,KB-3001,3093 NE 163rd St,North Miami Beach,Florida,33160,ED,World of Smoke & Vape North MIami Beach,KB-3001,Release + Relax 12pk,1720,Zalak,1,$60.00,$60.00,$16.50,2.00,1.00
01-27-2026,10187,25539,77384,2483,KB-3002,196,KB-3002,2238 S Lamar BLVD,Austin,Texas,78704,JL,Lamar Grocery,KB-3002,Zoom 12PK,2483,Jared,2,$0.00,$0.00,$0.00,4.00,1.00
01-27-2026,10210,25611,77630,2566,KB-3002,196,KB-3002,11655 Research Blvd #2,Austin,Texas,78759,JL,Smokeland,KB-3002,Zoom 12PK,2566,Jared,2,$0.00,$0.00,$0.00,4.00,1.00
01-27-2026,10211,25612,77636,2565,KB-3002,196,KB-3002,1923 E 7th St. STE 180,Austin,Texas,78702,JL,Puff & Snack,KB-3002,Zoom 12PK,2565,Jared,2,$0.00,$0.00,$0.00,4.00,1.00
01-27-2026,10323,26023,79025,1720,KB-3002,196,KB-3002,3093 NE 163rd St,North Miami Beach,Florida,33160,ED,World of Smoke & Vape North MIami Beach,KB-3002,Zoom 12PK,1720,Zalak,1,$42.00,$42.00,$16.23,3.00,1.00
01-27-2026,10333,26047,79159,1675,KB-3002,196,KB-3002,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,BG,Pluto's Smoke Shop | WY,KB-3002,Zoom 12PK,1675,BrandonG,8,$42.00,$336.00,$129.84,1.00,1.00
01-27-2026,10334,26048,79163,425,KB-3002,196,KB-3002,1218 S Mission St,Mt Pleasant,Michigan,48858,ADM,WILD SIDE MOUNT PLEASANT-MP (MI),KB-3002,Zoom 12PK,425,admin,10,$42.00,$420.00,$162.30,4.00,2.00
01-27-2026,10187,25539,77386,2483,KB-3003,204,KB-3003,2238 S Lamar BLVD,Austin,Texas,78704,JL,Lamar Grocery,KB-3003,Mango-Tango 12pk,2483,Jared,1,$0.00,$0.00,$0.00,6.00,1.00
01-27-2026,10210,25611,77632,2566,KB-3003,204,KB-3003,11655 Research Blvd #2,Austin,Texas,78759,JL,Smokeland,KB-3003,Mango-Tango 12pk,2566,Jared,1,$0.00,$0.00,$0.00,6.00,1.00
01-27-2026,10211,25612,77638,2565,KB-3003,204,KB-3003,1923 E 7th St. STE 180,Austin,Texas,78702,JL,Puff & Snack,KB-3003,Mango-Tango 12pk,2565,Jared,1,$0.00,$0.00,$0.00,6.00,1.00
01-27-2026,10187,25539,77383,2483,KB-3004,213,KB-3004,2238 S Lamar BLVD,Austin,Texas,78704,JL,Lamar Grocery,KB-3004,RAW 12 pk,2483,Jared,2,$0.00,$0.00,$0.00,3.00,1.00
01-27-2026,10210,25611,77629,2566,KB-3004,213,KB-3004,11655 Research Blvd #2,Austin,Texas,78759,JL,Smokeland,KB-3004,RAW 12 pk,2566,Jared,2,$0.00,$0.00,$0.00,3.00,1.00
01-27-2026,10211,25612,77635,2565,KB-3004,213,KB-3004,1923 E 7th St. STE 180,Austin,Texas,78702,JL,Puff & Snack,KB-3004,RAW 12 pk,2565,Jared,2,$0.00,$0.00,$0.00,3.00,1.00
01-27-2026,10333,26047,79160,1675,KB-3004,213,KB-3004,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,BG,Pluto's Smoke Shop | WY,KB-3004,RAW 12 pk,1675,BrandonG,2,$54.00,$108.00,$0.00,2.00,1.00
01-27-2026,10312,25931,78720,255,KB-4000,206,KB-4000,"6221 S Santa Fe Drive, Unit A",Littleton,Colorado,80246,BG,Colorado Herbal Imports | Eroy,KB-4000,Focus MC12,255,BrandonG,28,$626.40,"$17,539.20","$6,202.00",1.00,1.00
01-27-2026,10317,25999,78916,284,KB-4000,206,KB-4000,20731 N Scottsdale Road Unit 103,Scottsdale,Arizona,85255,JL,ISmoke Cigars and Vape LLC,KB-4000,Focus MC12,284,Jared,56,$576.00,"$32,256.00","$12,404.00",1.00,1.00
01-27-2026,10323,26023,79023,1720,KB-4000,206,KB-4000,3093 NE 163rd St,North Miami Beach,Florida,33160,ED,World of Smoke & Vape North MIami Beach,KB-4000,Focus MC12,1720,Zalak,2,$720.00,"$1,440.00",$487.87,1.00,1.00
01-27-2026,10324,26024,79028,1494,KB-4000,206,KB-4000,3220 45th Street,West Palm Beach,Florida,33407,ED,Nepa 2 Wholesale LLC,KB-4000,Focus MC12,1494,Zalak,224,$597.60,"$133,862.41","$49,616.01",1.00,1.00
01-27-2026,10325,26025,79044,541,KB-4000,206,KB-4000,1660 Ridgewood Ave,Daytona Beach,,32117,ADM,Pumpernickel Pops,KB-4000,Focus MC12,541,admin,8,$684.00,"$5,472.00","$1,772.00",1.00,1.00
01-27-2026,10326,26027,79063,984,KB-4000,206,KB-4000,1101 E. Grand River Ave,East Lansing,Michigan,48823,ADM,WILD SIDE EAST LANSING-EL (MI),KB-4000,Focus MC12,984,admin,2,$669.60,"$1,339.20",$443.00,2.00,2.00
01-27-2026,10330,26035,79099,775,KB-4000,206,KB-4000,4690 interstate dr suite S,west chester,Ohio,45246,ADM,Px wholesale,KB-4000,Focus MC12,775,admin,15,$626.40,"$9,396.00","$3,507.33",1.00,1.00
01-27-2026,10331,26039,79126,245,KB-4000,206,KB-4000,607 n Orchard,boise,Idaho,83706,ADM,Elevated Alternatives,KB-4000,Focus MC12,245,admin,4,$576.00,"$2,304.00",$915.65,1.00,1.00
01-27-2026,10332,26044,79147,994,KB-4000,206,KB-4000,1770 Golden Mile Highway,Monroeville,Pennsylvania,15146,ADM,WILD SIDE MONROEVILLE-MV (PA),KB-4000,Focus MC12,994,admin,2,$669.60,"$1,339.20",$476.89,2.00,2.00
01-27-2026,10334,26048,79162,425,KB-4000,206,KB-4000,1218 S Mission St,Mt Pleasant,Michigan,48858,ADM,WILD SIDE MOUNT PLEASANT-MP (MI),KB-4000,Focus MC12,425,admin,6,$669.60,"$4,017.60","$1,430.67",2.00,2.00
01-27-2026,10336,26054,79193,1866,KB-4000,206,KB-4000,2350 W Hemingway Blvd,Nampa,Idaho,83651,ADM,SF Professional Distribution LLC,KB-4000,Focus MC12,1866,admin,20,$684.00,"$13,680.00","$4,430.00",1.00,1.00
01-27-2026,10337,26057,79204,1971,KB-4000,206,KB-4000,2320 George Urban Blvd Unit 5,Depew,New York,14043,DW,Z&A Wholesale,KB-4000,Focus MC12,1971,DerekW,1,$626.40,$626.40,$221.50,3.00,1.00
01-27-2026,10327,26028,79066,1017,KB-4001,194,KB-4001,9857 Topanga Canyon Blvd,Chatsworth,California,91311,ADM,PURPLE HAZE CHATSWORTH-TOP (CA),KB-4001,Release + Relax MC (12 boxes),1017,admin,2,$669.60,"$1,339.20",$350.39,2.00,2.00
01-27-2026,10331,26039,79127,245,KB-4002,197,KB-4002,607 n Orchard,boise,Idaho,83706,ADM,Elevated Alternatives,KB-4002,Zoom MC (12 boxes),245,admin,1,$468.00,$468.00,$119.31,2.00,1.00
01-27-2026,10187,25539,79287,2483,Shipping,11,Shipping,2238 S Lamar BLVD,Austin,Texas,78704,JL,Lamar Grocery,Shipping,Shipping Tracking: 1Z90V7160320747181,2483,Jared,1,$0.00,$0.00,$0.00,8.00,1.00
01-27-2026,10210,25611,79291,2566,Shipping,11,Shipping,11655 Research Blvd #2,Austin,Texas,78759,JL,Smokeland,Shipping,Shipping Tracking: 1Z90V7160337605598,2566,Jared,1,$0.00,$0.00,$0.00,8.00,1.00
01-27-2026,10211,25612,79378,2565,Shipping,11,Shipping,1923 E 7th St. STE 180,Austin,Texas,78702,JL,Puff & Snack,Shipping,Shipping Tracking: 1Z90V7160329579589,2565,Jared,1,$0.00,$0.00,$0.00,8.00,1.00
01-27-2026,10312,25931,78721,255,Shipping,11,Shipping,"6221 S Santa Fe Drive, Unit A",Littleton,Colorado,80246,BG,Colorado Herbal Imports | Eroy,Shipping,Shipping,255,BrandonG,1,$334.00,$334.00,$0.05,2.00,1.00
01-27-2026,10312,25931,79410,255,Shipping,11,Shipping,"6221 S Santa Fe Drive, Unit A",Littleton,Colorado,80246,BG,Colorado Herbal Imports | Eroy,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122821880,255,BrandonG,1,$0.00,$0.00,$0.00,3.00,1.00
01-27-2026,10317,25999,78917,284,Shipping,11,Shipping,20731 N Scottsdale Road Unit 103,Scottsdale,Arizona,85255,JL,ISmoke Cigars and Vape LLC,Shipping,Shipping,284,Jared,1,$322.00,$322.00,$0.05,2.00,1.00
01-27-2026,10317,25999,79414,284,Shipping,11,Shipping,20731 N Scottsdale Road Unit 103,Scottsdale,Arizona,85255,JL,ISmoke Cigars and Vape LLC,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122856960,284,Jared,1,$0.00,$0.00,$0.00,3.00,1.00
01-27-2026,10323,26023,79027,1720,Shipping,11,Shipping,3093 NE 163rd St,North Miami Beach,Florida,33160,ED,World of Smoke & Vape North MIami Beach,Shipping,Shipping,1720,Zalak,1,$0.00,$0.00,$0.05,5.00,1.00
01-27-2026,10323,26023,79133,1720,Shipping,11,Shipping,3093 NE 163rd St,North Miami Beach,Florida,33160,ED,World of Smoke & Vape North MIami Beach,Shipping,Shipping Tracking: 1Z90V7160339451778,1720,Zalak,1,$0.00,$0.00,$0.00,6.00,1.00
01-27-2026,10324,26024,79029,1494,Shipping,11,Shipping,3220 45th Street,West Palm Beach,Florida,33407,ED,Nepa 2 Wholesale LLC,Shipping,Shipping,1494,Zalak,1,$0.00,$0.00,$0.05,2.00,1.00
01-27-2026,10324,26024,79415,1494,Shipping,11,Shipping,3220 45th Street,West Palm Beach,Florida,33407,ED,Nepa 2 Wholesale LLC,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122859830,1494,Zalak,1,$0.00,$0.00,$0.00,3.00,1.00
01-27-2026,10325,26025,79045,541,Shipping,11,Shipping,1660 Ridgewood Ave,Daytona Beach,,32117,ADM,Pumpernickel Pops,Shipping,Shipping,541,admin,1,$130.00,$130.00,$0.05,2.00,1.00
01-27-2026,10325,26025,79411,541,Shipping,11,Shipping,1660 Ridgewood Ave,Daytona Beach,,32117,ADM,Pumpernickel Pops,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122809660,541,admin,1,$0.00,$0.00,$0.00,3.00,1.00
01-27-2026,10326,26027,79379,984,Shipping,11,Shipping,1101 E. Grand River Ave,East Lansing,Michigan,48823,ADM,WILD SIDE EAST LANSING-EL (MI),Shipping,Shipping Tracking: 1Z90V7160338725993,984,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-27-2026,10327,26028,79140,1017,Shipping,11,Shipping,9857 Topanga Canyon Blvd,Chatsworth,California,91311,ADM,PURPLE HAZE CHATSWORTH-TOP (CA),Shipping,Shipping Tracking: 1Z90V7160321115816,1017,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-27-2026,10329,26031,79382,1024,Shipping,11,Shipping,1029 W. University Ave,Gainesville,Florida,32601,ADM,WILD SIDE GAINESVILLE-GV2 (FL),Shipping,Shipping Tracking: 1Z90V7160325660416,1024,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-27-2026,10330,26035,79101,775,Shipping,11,Shipping,4690 interstate dr suite S,west chester,Ohio,45246,ADM,Px wholesale,Shipping,Shipping,775,admin,1,$245.00,$245.00,$0.05,2.00,1.00
01-27-2026,10330,26035,79218,775,Shipping,11,Shipping,4690 interstate dr suite S,west chester,Ohio,45246,ADM,Px wholesale,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122788890,775,admin,1,$0.00,$0.00,$0.00,3.00,1.00
01-27-2026,10331,26039,79353,245,Shipping,11,Shipping,607 n Orchard,boise,Idaho,83706,ADM,Elevated Alternatives,Shipping,Shipping Tracking: Will Call,245,admin,1,$0.00,$0.00,$0.00,3.00,1.00
01-27-2026,10332,26044,79188,994,Shipping,11,Shipping,1770 Golden Mile Highway,Monroeville,Pennsylvania,15146,ADM,WILD SIDE MONROEVILLE-MV (PA),Shipping,Shipping Tracking: 1Z90V7160317355155,994,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-27-2026,10333,26047,79161,1675,Shipping,11,Shipping,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,BG,Pluto's Smoke Shop | WY,Shipping,Shipping,1675,BrandonG,1,$15.00,$15.00,$0.05,3.00,1.00
01-27-2026,10333,26047,79192,1675,Shipping,11,Shipping,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,BG,Pluto's Smoke Shop | WY,Shipping,Shipping Tracking: 1Z90V7160321103132,1675,BrandonG,1,$0.00,$0.00,$0.00,5.00,1.00
